tollgate_id,time,direction,volume
1,2016-10-25 06:00:00,0,19.5
1,2016-10-25 06:20:00,0,18.92910447761194
1,2016-10-25 06:40:00,0,20.213872832369944
1,2016-10-25 07:00:00,0,37.666272189349115
1,2016-10-25 07:20:00,0,37.62368815592204
1,2016-10-25 07:40:00,0,37.5841059602649
1,2016-10-25 15:00:00,0,47.21023765996344
1,2016-10-25 15:20:00,0,47.21023765996344
1,2016-10-25 15:40:00,0,47.25936599423631
1,2016-10-25 16:00:00,0,46.3693796243597
1,2016-10-25 16:20:00,0,46.3693796243597
1,2016-10-25 16:40:00,0,46.47936507936508
1,2016-10-26 06:00:00,0,15.035502958579881
1,2016-10-26 06:20:00,0,15.492125984251969
1,2016-10-26 06:40:00,0,15.468599033816425
1,2016-10-26 07:00:00,0,37.62368815592204
1,2016-10-26 07:20:00,0,37.72074468085106
1,2016-10-26 07:40:00,0,37.72074468085106
1,2016-10-26 15:00:00,0,39.48088235294118
1,2016-10-26 15:20:00,0,39.54032258064516
1,2016-10-26 15:40:00,0,39.61564245810056
1,2016-10-26 16:00:00,0,46.230479774223895
1,2016-10-26 16:20:00,0,46.64502164502164
1,2016-10-26 16:40:00,0,46.230479774223895
1,2016-10-27 06:00:00,0,17.25938566552901
1,2016-10-27 06:20:00,0,18.152439024390244
1,2016-10-27 06:40:00,0,18.178041543026705
1,2016-10-27 07:00:00,0,34.73835920177384
1,2016-10-27 07:20:00,0,31.36231884057971
1,2016-10-27 07:40:00,0,35.70484061393152
1,2016-10-27 15:00:00,0,37.68807339449541
1,2016-10-27 15:20:00,0,37.91585760517799
1,2016-10-27 15:40:00,0,40.59962756052141
1,2016-10-27 16:00:00,0,44.04606240713225
1,2016-10-27 16:20:00,0,44.06425702811245
1,2016-10-27 16:40:00,0,44.04606240713225
1,2016-10-28 06:00:00,0,14.733766233766234
1,2016-10-28 06:20:00,0,15.1
1,2016-10-28 06:40:00,0,15.081180811808117
1,2016-10-28 07:00:00,0,37.97146401985112
1,2016-10-28 07:20:00,0,38.13786008230453
1,2016-10-28 07:40:00,0,38.1039156626506
1,2016-10-28 15:00:00,0,55.666666666666664
1,2016-10-28 15:20:00,0,59.45065789473684
1,2016-10-28 15:40:00,0,57.17620137299771
1,2016-10-28 16:00:00,0,63.34090909090909
1,2016-10-28 16:20:00,0,63.89558232931727
1,2016-10-28 16:40:00,0,63.35164835164835
1,2016-10-29 06:00:00,0,14.97983870967742
1,2016-10-29 06:20:00,0,14.340425531914894
1,2016-10-29 06:40:00,0,15.371345029239766
1,2016-10-29 07:00:00,0,26.466666666666665
1,2016-10-29 07:20:00,0,27.454545454545453
1,2016-10-29 07:40:00,0,29.554455445544555
1,2016-10-29 15:00:00,0,51.484282907662084
1,2016-10-29 15:20:00,0,51.746428571428574
1,2016-10-29 15:40:00,0,51.70153846153846
1,2016-10-29 16:00:00,0,51.22843137254902
1,2016-10-29 16:20:00,0,51.22843137254902
1,2016-10-29 16:40:00,0,51.25026852846402
1,2016-10-30 06:00:00,0,23.666666666666668
1,2016-10-30 06:20:00,0,24.60082304526749
1,2016-10-30 06:40:00,0,24.854460093896712
1,2016-10-30 07:00:00,0,60.32032667876588
1,2016-10-30 07:20:00,0,61.093333333333334
1,2016-10-30 07:40:00,0,60.359375
1,2016-10-30 15:00:00,0,119.2
1,2016-10-30 15:20:00,0,129.97222222222223
1,2016-10-30 15:40:00,0,121.625
1,2016-10-30 16:00:00,0,113.40625
1,2016-10-30 16:20:00,0,114.18666666666667
1,2016-10-30 16:40:00,0,115.15217391304348
1,2016-10-31 06:00:00,0,42.78450106157113
1,2016-10-31 06:20:00,0,42.78450106157113
1,2016-10-31 06:40:00,0,42.863481228668945
1,2016-10-31 07:00:00,0,95.38
1,2016-10-31 07:20:00,0,96.13265306122449
1,2016-10-31 07:40:00,0,98.52611940298507
1,2016-10-31 15:00:00,0,92.78125
1,2016-10-31 15:20:00,0,92.79775280898876
1,2016-10-31 15:40:00,0,95.91304347826087
1,2016-10-31 16:00:00,0,94.60714285714286
1,2016-10-31 16:20:00,0,94.44660194174757
1,2016-10-31 16:40:00,0,94.41463414634147
1,2016-10-25 06:00:00,1,78.325
1,2016-10-25 06:20:00,1,76.65873015873017
1,2016-10-25 06:40:00,1,50.39080459770115
1,2016-10-25 07:00:00,1,85.46153846153847
1,2016-10-25 07:20:00,1,88.25714285714285
1,2016-10-25 07:40:00,1,102.5631443298969
1,2016-10-25 15:00:00,1,92.04545454545455
1,2016-10-25 15:20:00,1,95.56085686465433
1,2016-10-25 15:40:00,1,99.44978165938865
1,2016-10-25 16:00:00,1,109.2577519379845
1,2016-10-25 16:20:00,1,109.30204081632652
1,2016-10-25 16:40:00,1,109.30204081632652
1,2016-10-26 06:00:00,1,78.1896551724138
1,2016-10-26 06:20:00,1,76.45454545454545
1,2016-10-26 06:40:00,1,49.16157989228007
1,2016-10-26 07:00:00,1,85.1919191919192
1,2016-10-26 07:20:00,1,87.76279447603574
1,2016-10-26 07:40:00,1,90.08423913043478
1,2016-10-26 15:00:00,1,92.39024390243902
1,2016-10-26 15:20:00,1,97.18021978021979
1,2016-10-26 15:40:00,1,100.46741573033708
1,2016-10-26 16:00:00,1,110.04081632653062
1,2016-10-26 16:20:00,1,110.04081632653062
1,2016-10-26 16:40:00,1,110.04447632711621
1,2016-10-27 06:00:00,1,69.0
1,2016-10-27 06:20:00,1,69.13793103448276
1,2016-10-27 06:40:00,1,45.00709219858156
1,2016-10-27 07:00:00,1,83.59040590405904
1,2016-10-27 07:20:00,1,84.05381165919283
1,2016-10-27 07:40:00,1,84.94053208137716
1,2016-10-27 15:00:00,1,92.04545454545455
1,2016-10-27 15:20:00,1,94.7872340425532
1,2016-10-27 15:40:00,1,98.54490106544901
1,2016-10-27 16:00:00,1,100.75977653631286
1,2016-10-27 16:20:00,1,100.75977653631286
1,2016-10-27 16:40:00,1,100.7672131147541
1,2016-10-28 06:00:00,1,79.21212121212122
1,2016-10-28 06:20:00,1,77.73584905660377
1,2016-10-28 06:40:00,1,52.97014925373134
1,2016-10-28 07:00:00,1,91.36363636363636
1,2016-10-28 07:20:00,1,99.28462998102466
1,2016-10-28 07:40:00,1,101.09357541899442
1,2016-10-28 15:00:00,1,110.42619047619047
1,2016-10-28 15:20:00,1,112.23093681917211
1,2016-10-28 15:40:00,1,112.23093681917211
1,2016-10-28 16:00:00,1,119.7127659574468
1,2016-10-28 16:20:00,1,122.01728395061728
1,2016-10-28 16:40:00,1,119.7127659574468
1,2016-10-29 06:00:00,1,65.8427299703264
1,2016-10-29 06:20:00,1,65.43589743589743
1,2016-10-29 06:40:00,1,43.0072202166065
1,2016-10-29 07:00:00,1,69.88581314878893
1,2016-10-29 07:20:00,1,69.95964125560538
1,2016-10-29 07:40:00,1,70.45441595441595
1,2016-10-29 15:00:00,1,116.38095238095238
1,2016-10-29 15:20:00,1,82.15369649805447
1,2016-10-29 15:40:00,1,83.21446700507614
1,2016-10-29 16:00:00,1,100.60636182902584
1,2016-10-29 16:20:00,1,102.00877192982456
1,2016-10-29 16:40:00,1,102.00877192982456
1,2016-10-30 06:00:00,1,76.3157894736842
1,2016-10-30 06:20:00,1,75.05172413793103
1,2016-10-30 06:40:00,1,46.88199233716475
1,2016-10-30 07:00:00,1,66.56043956043956
1,2016-10-30 07:20:00,1,66.6780303030303
1,2016-10-30 07:40:00,1,67.0695652173913
1,2016-10-30 15:00:00,1,232.5
1,2016-10-30 15:20:00,1,232.5
1,2016-10-30 15:40:00,1,120.5048076923077
1,2016-10-30 16:00:00,1,111.47138047138047
1,2016-10-30 16:20:00,1,111.47151898734177
1,2016-10-30 16:40:00,1,111.53846153846153
1,2016-10-31 06:00:00,1,78.32692307692308
1,2016-10-31 06:20:00,1,76.69354838709677
1,2016-10-31 06:40:00,1,48.886861313868614
1,2016-10-31 07:00:00,1,95.32307692307693
1,2016-10-31 07:20:00,1,101.91633986928105
1,2016-10-31 07:40:00,1,102.09210526315789
1,2016-10-31 15:00:00,1,92.42857142857143
1,2016-10-31 15:20:00,1,99.71896053897979
1,2016-10-31 15:40:00,1,102.5631443298969
1,2016-10-31 16:00:00,1,102.15454545454546
1,2016-10-31 16:20:00,1,102.15454545454546
1,2016-10-31 16:40:00,1,102.19375
2,2016-10-25 06:00:00,0,18.142857142857142
2,2016-10-25 06:20:00,0,31.818181818181817
2,2016-10-25 06:40:00,0,32.60790273556231
2,2016-10-25 07:00:00,0,85.5
2,2016-10-25 07:20:00,0,91.87370600414079
2,2016-10-25 07:40:00,0,94.125
2,2016-10-25 15:00:00,0,78.13354786806114
2,2016-10-25 15:20:00,0,78.81688596491227
2,2016-10-25 15:40:00,0,78.77547892720307
2,2016-10-25 16:00:00,0,83.11764705882354
2,2016-10-25 16:20:00,0,77.92887029288703
2,2016-10-25 16:40:00,0,77.88559322033899
2,2016-10-26 06:00:00,0,19.253521126760564
2,2016-10-26 06:20:00,0,32.26130653266332
2,2016-10-26 06:40:00,0,33.276315789473685
2,2016-10-26 07:00:00,0,80.85714285714286
2,2016-10-26 07:20:00,0,84.3913043478261
2,2016-10-26 07:40:00,0,85.53233830845771
2,2016-10-26 15:00:00,0,58.49579831932773
2,2016-10-26 15:20:00,0,67.65568181818182
2,2016-10-26 15:40:00,0,67.59344262295082
2,2016-10-26 16:00:00,0,78.46826516220028
2,2016-10-26 16:20:00,0,78.46826516220028
2,2016-10-26 16:40:00,0,78.47798742138365
2,2016-10-27 06:00:00,0,23.12
2,2016-10-27 06:20:00,0,32.5141065830721
2,2016-10-27 06:40:00,0,36.46715328467153
2,2016-10-27 07:00:00,0,86.97826086956522
2,2016-10-27 07:20:00,0,90.57651245551601
2,2016-10-27 07:40:00,0,90.98468271334792
2,2016-10-27 15:00:00,0,47.275862068965516
2,2016-10-27 15:20:00,0,65.21994884910485
2,2016-10-27 15:40:00,0,65.21311475409836
2,2016-10-27 16:00:00,0,70.67919340054995
2,2016-10-27 16:20:00,0,70.04234769687965
2,2016-10-27 16:40:00,0,70.67919340054995
2,2016-10-28 06:00:00,0,16.24705882352941
2,2016-10-28 06:20:00,0,31.71386430678466
2,2016-10-28 06:40:00,0,33.62307692307692
2,2016-10-28 07:00:00,0,84.43603133159269
2,2016-10-28 07:20:00,0,88.3
2,2016-10-28 07:40:00,0,92.07441860465116
2,2016-10-28 15:00:00,0,89.83333333333333
2,2016-10-28 15:20:00,0,93.2
2,2016-10-28 15:40:00,0,95.09243697478992
2,2016-10-28 16:00:00,0,95.8239608801956
2,2016-10-28 16:20:00,0,93.51672862453532
2,2016-10-28 16:40:00,0,94.14213197969544
2,2016-10-29 06:00:00,0,23.4
2,2016-10-29 06:20:00,0,32.76433121019108
2,2016-10-29 06:40:00,0,34.82879377431907
2,2016-10-29 07:00:00,0,49.79220779220779
2,2016-10-29 07:20:00,0,45.252252252252255
2,2016-10-29 07:40:00,0,52.95812807881774
2,2016-10-29 15:00:00,0,78.84777227722772
2,2016-10-29 15:20:00,0,81.32938388625593
2,2016-10-29 15:40:00,0,79.66136724960255
2,2016-10-29 16:00:00,0,78.575
2,2016-10-29 16:20:00,0,78.56968215158925
2,2016-10-29 16:40:00,0,78.5678059536935
2,2016-10-30 06:00:00,0,4.330882352941177
2,2016-10-30 06:20:00,0,4.642857142857143
