tollgate_id,time,direction,volume
1,2016-10-25 06:00:00,0,11.007361373184764
1,2016-10-25 06:20:00,0,15.026041209809675
1,2016-10-25 06:40:00,0,20.345802302812007
1,2016-10-25 07:00:00,0,33.54626810298124
1,2016-10-25 07:20:00,0,34.21164483780079
1,2016-10-25 07:40:00,0,31.58907340402929
1,2016-10-25 15:00:00,0,30.73706246552993
1,2016-10-25 15:20:00,0,37.09722171910803
1,2016-10-25 15:40:00,0,44.42934300275368
1,2016-10-25 16:00:00,0,45.72190929816705
1,2016-10-25 16:20:00,0,44.834332945615095
1,2016-10-25 16:40:00,0,46.13261254261513
1,2016-10-26 06:00:00,0,11.506803272890847
1,2016-10-26 06:20:00,0,15.637383685989615
1,2016-10-26 06:40:00,0,15.421432673230173
1,2016-10-26 07:00:00,0,29.805050736724642
1,2016-10-26 07:20:00,0,33.42116828119442
1,2016-10-26 07:40:00,0,34.29057595378395
1,2016-10-26 15:00:00,0,22.322821369859234
1,2016-10-26 15:20:00,0,30.7006569852492
1,2016-10-26 15:40:00,0,37.685647080474595
1,2016-10-26 16:00:00,0,39.33307319921297
1,2016-10-26 16:20:00,0,42.9528578466999
1,2016-10-26 16:40:00,0,38.377009643724
1,2016-10-27 06:00:00,0,10.88938543862905
1,2016-10-27 06:20:00,0,13.113047953135714
1,2016-10-27 06:40:00,0,15.671266180654722
1,2016-10-27 07:00:00,0,29.88901754688364
1,2016-10-27 07:20:00,0,30.803650368648896
1,2016-10-27 07:40:00,0,31.13753638794898
1,2016-10-27 15:00:00,0,25.75919483762054
1,2016-10-27 15:20:00,0,30.07455220730271
1,2016-10-27 15:40:00,0,39.47880659526902
1,2016-10-27 16:00:00,0,42.04395954812509
1,2016-10-27 16:20:00,0,43.365375619583006
1,2016-10-27 16:40:00,0,42.5999961610791
1,2016-10-28 06:00:00,0,11.957905076665602
1,2016-10-28 06:20:00,0,12.077927078226939
1,2016-10-28 06:40:00,0,14.682061809940508
1,2016-10-28 07:00:00,0,27.98861715877005
1,2016-10-28 07:20:00,0,29.285957965204766
1,2016-10-28 07:40:00,0,36.028644041089414
1,2016-10-28 15:00:00,0,31.924509589679534
1,2016-10-28 15:20:00,0,43.33465056894045
1,2016-10-28 15:40:00,0,53.14388264625937
1,2016-10-28 16:00:00,0,63.61066960477771
1,2016-10-28 16:20:00,0,64.20459457715089
1,2016-10-28 16:40:00,0,66.75203055178835
1,2016-10-29 06:00:00,0,11.026522821471488
1,2016-10-29 06:20:00,0,12.309751236331916
1,2016-10-29 06:40:00,0,16.128302416798196
1,2016-10-29 07:00:00,0,24.820976785878994
1,2016-10-29 07:20:00,0,25.207729881430403
1,2016-10-29 07:40:00,0,27.83863795333983
1,2016-10-29 15:00:00,0,29.963451775834923
1,2016-10-29 15:20:00,0,42.01501938253032
1,2016-10-29 15:40:00,0,50.6283156231148
1,2016-10-29 16:00:00,0,47.30038736387873
1,2016-10-29 16:20:00,0,49.038901918370456
1,2016-10-29 16:40:00,0,45.319739877782496
1,2016-10-30 06:00:00,0,16.233256512788934
1,2016-10-30 06:20:00,0,22.955235148411575
1,2016-10-30 06:40:00,0,26.025167562596785
1,2016-10-30 07:00:00,0,52.57539943031837
1,2016-10-30 07:20:00,0,58.23726218977151
1,2016-10-30 07:40:00,0,55.632338806824734
1,2016-10-30 15:00:00,0,63.37238909278854
1,2016-10-30 15:20:00,0,92.50367202559312
1,2016-10-30 15:40:00,0,113.56201109483327
1,2016-10-30 16:00:00,0,100.90715013549841
1,2016-10-30 16:20:00,0,100.14090185896627
1,2016-10-30 16:40:00,0,86.57963864905666
1,2016-10-31 06:00:00,0,26.664648494887754
1,2016-10-31 06:20:00,0,28.51660889814291
1,2016-10-31 06:40:00,0,32.55684147876523
1,2016-10-31 07:00:00,0,64.77868333233994
1,2016-10-31 07:20:00,0,64.98757390094514
1,2016-10-31 07:40:00,0,67.99984921002388
1,2016-10-31 15:00:00,0,46.796395342362935
1,2016-10-31 15:20:00,0,50.91864310709295
1,2016-10-31 15:40:00,0,65.83006388737104
1,2016-10-31 16:00:00,0,64.66874859463707
1,2016-10-31 16:20:00,0,64.66874859463707
1,2016-10-31 16:40:00,0,64.54756983138135
1,2016-10-25 06:00:00,1,88.81323935371921
1,2016-10-25 06:20:00,1,74.15234554728292
1,2016-10-25 06:40:00,1,59.36027565927252
1,2016-10-25 07:00:00,1,72.00099531696635
1,2016-10-25 07:20:00,1,73.95975712970129
1,2016-10-25 07:40:00,1,84.24248588221906
1,2016-10-25 15:00:00,1,117.23136030860168
1,2016-10-25 15:20:00,1,92.16787929122766
1,2016-10-25 15:40:00,1,88.40298684682728
1,2016-10-25 16:00:00,1,104.11092561323466
1,2016-10-25 16:20:00,1,103.98273729112695
1,2016-10-25 16:40:00,1,102.46445624494696
1,2016-10-26 06:00:00,1,71.52364999983837
1,2016-10-26 06:20:00,1,62.91994477557198
1,2016-10-26 06:40:00,1,53.818720378072754
1,2016-10-26 07:00:00,1,72.92622753855099
1,2016-10-26 07:20:00,1,79.37559281333664
1,2016-10-26 07:40:00,1,86.87866684804294
1,2016-10-26 15:00:00,1,110.27967002673073
1,2016-10-26 15:20:00,1,90.47832306951489
1,2016-10-26 15:40:00,1,90.9759722998938
1,2016-10-26 16:00:00,1,104.2451352009679
1,2016-10-26 16:20:00,1,101.47675631386466
1,2016-10-26 16:40:00,1,101.091309671801
1,2016-10-27 06:00:00,1,64.29666149416596
1,2016-10-27 06:20:00,1,53.28488450293587
1,2016-10-27 06:40:00,1,45.7578369979053
1,2016-10-27 07:00:00,1,67.94402061870092
1,2016-10-27 07:20:00,1,70.36788712405172
1,2016-10-27 07:40:00,1,80.80099528293377
1,2016-10-27 15:00:00,1,108.55740028126495
1,2016-10-27 15:20:00,1,91.86861864352737
1,2016-10-27 15:40:00,1,91.4790219295016
1,2016-10-27 16:00:00,1,90.41986530480837
1,2016-10-27 16:20:00,1,90.54974003058531
1,2016-10-27 16:40:00,1,92.67678407066926
1,2016-10-28 06:00:00,1,92.25187796896573
1,2016-10-28 06:20:00,1,76.39971882908334
1,2016-10-28 06:40:00,1,60.84868662422285
1,2016-10-28 07:00:00,1,88.91207927828408
1,2016-10-28 07:20:00,1,97.39557172353865
1,2016-10-28 07:40:00,1,96.24711509357053
1,2016-10-28 15:00:00,1,119.50408441531316
1,2016-10-28 15:20:00,1,101.9170488931085
1,2016-10-28 15:40:00,1,100.81259218735494
1,2016-10-28 16:00:00,1,103.5519743224986
1,2016-10-28 16:20:00,1,103.58208450648372
1,2016-10-28 16:40:00,1,101.57804972146349
1,2016-10-29 06:00:00,1,67.36064187053213
1,2016-10-29 06:20:00,1,55.10391345989015
1,2016-10-29 06:40:00,1,39.92166578851071
1,2016-10-29 07:00:00,1,67.74323165814712
1,2016-10-29 07:20:00,1,66.17084899785553
1,2016-10-29 07:40:00,1,65.34558932150287
1,2016-10-29 15:00:00,1,104.98622961413676
1,2016-10-29 15:20:00,1,77.95008434944754
1,2016-10-29 15:40:00,1,72.06847307516733
1,2016-10-29 16:00:00,1,88.584981815338
1,2016-10-29 16:20:00,1,92.82110716837742
1,2016-10-29 16:40:00,1,90.14533107982119
1,2016-10-30 06:00:00,1,62.776213378667876
1,2016-10-30 06:20:00,1,54.63215662763288
1,2016-10-30 06:40:00,1,43.40622404078809
1,2016-10-30 07:00:00,1,61.376960215169035
1,2016-10-30 07:20:00,1,64.12056851334728
1,2016-10-30 07:40:00,1,61.41662995692958
1,2016-10-30 15:00:00,1,123.19552490270293
1,2016-10-30 15:20:00,1,103.16468030269817
1,2016-10-30 15:40:00,1,104.14672676254746
1,2016-10-30 16:00:00,1,96.50902293317824
1,2016-10-30 16:20:00,1,98.88952298262802
1,2016-10-30 16:40:00,1,101.74439352107296
1,2016-10-31 06:00:00,1,87.62182778082287
1,2016-10-31 06:20:00,1,69.01997775419032
1,2016-10-31 06:40:00,1,53.10020442195416
1,2016-10-31 07:00:00,1,86.43149682795782
1,2016-10-31 07:20:00,1,97.78723582633205
1,2016-10-31 07:40:00,1,95.52445052236222
1,2016-10-31 15:00:00,1,110.35646622455434
1,2016-10-31 15:20:00,1,91.71997932616479
1,2016-10-31 15:40:00,1,94.27488718200537
1,2016-10-31 16:00:00,1,92.049686105917
1,2016-10-31 16:20:00,1,92.54400318709185
1,2016-10-31 16:40:00,1,93.62563421429677
2,2016-10-25 06:00:00,0,20.86322931772251
2,2016-10-25 06:20:00,0,30.32835134349645
2,2016-10-25 06:40:00,0,32.435831381976215
2,2016-10-25 07:00:00,0,75.40068985214019
2,2016-10-25 07:20:00,0,91.36490842065867
2,2016-10-25 07:40:00,0,95.89901227804008
2,2016-10-25 15:00:00,0,47.427928745041825
2,2016-10-25 15:20:00,0,80.08026466707196
2,2016-10-25 15:40:00,0,87.34257805629231
2,2016-10-25 16:00:00,0,85.4938674355519
2,2016-10-25 16:20:00,0,82.41770880825327
2,2016-10-25 16:40:00,0,81.81775898558259
2,2016-10-26 06:00:00,0,20.84034431632304
2,2016-10-26 06:20:00,0,30.037736778354994
2,2016-10-26 06:40:00,0,33.8949024578465
2,2016-10-26 07:00:00,0,67.75441493388871
2,2016-10-26 07:20:00,0,88.31132439404337
2,2016-10-26 07:40:00,0,93.71727064043611
2,2016-10-26 15:00:00,0,42.521485712881486
2,2016-10-26 15:20:00,0,69.96287984292866
2,2016-10-26 15:40:00,0,72.9327946034181
2,2016-10-26 16:00:00,0,84.54037618837602
2,2016-10-26 16:20:00,0,85.00577000326993
2,2016-10-26 16:40:00,0,86.06006984305513
2,2016-10-27 06:00:00,0,22.386270328914783
2,2016-10-27 06:20:00,0,29.01072840472736
2,2016-10-27 06:40:00,0,38.10777680047772
2,2016-10-27 07:00:00,0,77.83867935257398
2,2016-10-27 07:20:00,0,86.93979769904634
2,2016-10-27 07:40:00,0,93.81110151799884
2,2016-10-27 15:00:00,0,36.6662770824781
2,2016-10-27 15:20:00,0,62.7175903727229
2,2016-10-27 15:40:00,0,65.4074695798991
2,2016-10-27 16:00:00,0,72.70008344888325
2,2016-10-27 16:20:00,0,71.549839486659
2,2016-10-27 16:40:00,0,74.65231410114649
2,2016-10-28 06:00:00,0,19.86800003899963
2,2016-10-28 06:20:00,0,27.9378487940516
2,2016-10-28 06:40:00,0,30.162169688932554
2,2016-10-28 07:00:00,0,77.8032314356819
2,2016-10-28 07:20:00,0,86.44865854843437
2,2016-10-28 07:40:00,0,99.29203447167694
2,2016-10-28 15:00:00,0,64.34116274562525
2,2016-10-28 15:20:00,0,93.83032782063565
2,2016-10-28 15:40:00,0,101.95935421055349
2,2016-10-28 16:00:00,0,107.05734481931019
2,2016-10-28 16:20:00,0,97.38819656239768
2,2016-10-28 16:40:00,0,102.53346727614682
2,2016-10-29 06:00:00,0,25.044297218768055
2,2016-10-29 06:20:00,0,32.213327445424326
2,2016-10-29 06:40:00,0,37.32167901130607
2,2016-10-29 07:00:00,0,43.89153563626788
2,2016-10-29 07:20:00,0,43.47012647403123
2,2016-10-29 07:40:00,0,46.873889208480804
2,2016-10-29 15:00:00,0,50.9038661821087
2,2016-10-29 15:20:00,0,80.47321531204425
2,2016-10-29 15:40:00,0,84.45710436600915
2,2016-10-29 16:00:00,0,76.59351694721789
2,2016-10-29 16:20:00,0,77.01492180352966
2,2016-10-29 16:40:00,0,76.46098854359013
2,2016-10-30 06:00:00,0,2.523854855475822
2,2016-10-30 06:20:00,0,3.2901571855298357
2,2016-10-30 06:40:00,0,2.918647398827984
2,2016-10-30 07:00:00,0,6.218572313234491
2,2016-10-30 07:20:00,0,6.207606833808167
2,2016-10-30 07:40:00,0,7.702700306934013
2,2016-10-30 15:00:00,0,11.834154956051009
2,2016-10-30 15:20:00,0,15.504608847657748
2,2016-10-30 15:40:00,0,18.140812886180143
2,2016-10-30 16:00:00,0,20.15024567431829
2,2016-10-30 16:20:00,0,17.26515559450646
2,2016-10-30 16:40:00,0,19.6719186029877
2,2016-10-31 06:00:00,0,9.820954292529693
2,2016-10-31 06:20:00,0,11.243592752319222
2,2016-10-31 06:40:00,0,11.514302997940339
2,2016-10-31 07:00:00,0,32.16635668545088
2,2016-10-31 07:20:00,0,38.4590674789433
2,2016-10-31 07:40:00,0,42.933403765342646
2,2016-10-31 15:00:00,0,11.021914125405049
2,2016-10-31 15:20:00,0,12.690605317490688
2,2016-10-31 15:40:00,0,14.778382402826983
2,2016-10-31 16:00:00,0,15.535840603859377
2,2016-10-31 16:20:00,0,16.63137925410409
2,2016-10-31 16:40:00,0,15.556413944606184
3,2016-10-25 06:00:00,0,28.271922065688514
3,2016-10-25 06:20:00,0,31.02389745572606
3,2016-10-25 06:40:00,0,57.6616605197333
3,2016-10-25 07:00:00,0,117.10143790308311
3,2016-10-25 07:20:00,0,125.01266675099134
3,2016-10-25 07:40:00,0,131.31277426505838
3,2016-10-25 15:00:00,0,71.19374563944486
3,2016-10-25 15:20:00,0,98.79257400672535
3,2016-10-25 15:40:00,0,119.32280684982447
3,2016-10-25 16:00:00,0,122.75376812350018
3,2016-10-25 16:20:00,0,123.54783081491047
3,2016-10-25 16:40:00,0,125.41788072653878
3,2016-10-26 06:00:00,0,29.18927162827606
3,2016-10-26 06:20:00,0,31.109490236286536
3,2016-10-26 06:40:00,0,54.2981923484584
3,2016-10-26 07:00:00,0,110.89489500061813
3,2016-10-26 07:20:00,0,119.75994170336332
3,2016-10-26 07:40:00,0,127.40535881025332
3,2016-10-26 15:00:00,0,67.23511630608186
