tollgate_id,time_window,direction,volume
1,2016-10-25 08:00:00,0,60.18642391476241
1,2016-10-25 08:20:00,0,61.85277027769407
1,2016-10-25 08:40:00,0,61.42032055727824
1,2016-10-25 09:00:00,0,59.95125932928699
1,2016-10-25 09:20:00,0,59.5289679251039
1,2016-10-25 09:40:00,0,60.460309540448684
1,2016-10-25 17:00:00,0,52.14474313510447
1,2016-10-25 17:20:00,0,50.6164700289013
1,2016-10-25 17:40:00,0,46.97329112753351
1,2016-10-25 18:00:00,0,43.709540674736786
1,2016-10-25 18:20:00,0,42.856561421847964
1,2016-10-25 18:40:00,0,44.438329478627026
1,2016-10-26 08:00:00,0,60.18642391476241
1,2016-10-26 08:20:00,0,61.85277027769407
1,2016-10-26 08:40:00,0,61.42032055727824
1,2016-10-26 09:00:00,0,59.95125932928699
1,2016-10-26 09:20:00,0,59.5289679251039
1,2016-10-26 09:40:00,0,60.460309540448684
1,2016-10-26 17:00:00,0,52.14474313510447
1,2016-10-26 17:20:00,0,50.6164700289013
1,2016-10-26 17:40:00,0,46.97329112753351
1,2016-10-26 18:00:00,0,43.709540674736786
1,2016-10-26 18:20:00,0,42.856561421847964
1,2016-10-26 18:40:00,0,44.438329478627026
1,2016-10-27 08:00:00,0,60.18642391476241
1,2016-10-27 08:20:00,0,61.85277027769407
1,2016-10-27 08:40:00,0,61.42032055727824
1,2016-10-27 09:00:00,0,59.95125932928699
1,2016-10-27 09:20:00,0,59.5289679251039
1,2016-10-27 09:40:00,0,60.460309540448684
1,2016-10-27 17:00:00,0,52.14474313510447
1,2016-10-27 17:20:00,0,50.6164700289013
1,2016-10-27 17:40:00,0,46.97329112753351
1,2016-10-27 18:00:00,0,43.709540674736786
1,2016-10-27 18:20:00,0,42.856561421847964
1,2016-10-27 18:40:00,0,44.438329478627026
1,2016-10-28 08:00:00,0,60.18642391476241
1,2016-10-28 08:20:00,0,61.85277027769407
1,2016-10-28 08:40:00,0,61.42032055727824
1,2016-10-28 09:00:00,0,59.95125932928699
1,2016-10-28 09:20:00,0,59.5289679251039
1,2016-10-28 09:40:00,0,60.460309540448684
1,2016-10-28 17:00:00,0,52.14474313510447
1,2016-10-28 17:20:00,0,50.6164700289013
1,2016-10-28 17:40:00,0,46.97329112753351
1,2016-10-28 18:00:00,0,43.709540674736786
1,2016-10-28 18:20:00,0,42.856561421847964
1,2016-10-28 18:40:00,0,44.438329478627026
1,2016-10-29 08:00:00,0,63.72391996147169
1,2016-10-29 08:20:00,0,66.10808180983003
1,2016-10-29 08:40:00,0,67.00509971083179
1,2016-10-29 09:00:00,0,65.0248272215691
1,2016-10-29 09:20:00,0,66.74881844401153
1,2016-10-29 09:40:00,0,67.92374723460856
1,2016-10-29 17:00:00,0,53.28875311688798
1,2016-10-29 17:20:00,0,50.86534186892492
1,2016-10-29 17:40:00,0,51.77596266442331
1,2016-10-29 18:00:00,0,51.117341923338756
1,2016-10-29 18:20:00,0,53.163880915377064
1,2016-10-29 18:40:00,0,53.10175414990769
1,2016-10-30 08:00:00,0,63.72391996147169
1,2016-10-30 08:20:00,0,66.10808180983003
1,2016-10-30 08:40:00,0,67.00509971083179
1,2016-10-30 09:00:00,0,65.0248272215691
1,2016-10-30 09:20:00,0,66.74881844401153
1,2016-10-30 09:40:00,0,67.92374723460856
1,2016-10-30 17:00:00,0,53.28875311688798
1,2016-10-30 17:20:00,0,50.86534186892492
1,2016-10-30 17:40:00,0,51.77596266442331
1,2016-10-30 18:00:00,0,51.117341923338756
1,2016-10-30 18:20:00,0,53.163880915377064
1,2016-10-30 18:40:00,0,53.10175414990769
1,2016-10-31 08:00:00,0,60.18642391476241
1,2016-10-31 08:20:00,0,61.85277027769407
1,2016-10-31 08:40:00,0,61.42032055727824
1,2016-10-31 09:00:00,0,59.95125932928699
1,2016-10-31 09:20:00,0,59.5289679251039
1,2016-10-31 09:40:00,0,60.460309540448684
1,2016-10-31 17:00:00,0,52.14474313510447
1,2016-10-31 17:20:00,0,50.6164700289013
1,2016-10-31 17:40:00,0,46.97329112753351
1,2016-10-31 18:00:00,0,46.500385232724454
1,2016-10-31 18:20:00,0,45.456762621060946
1,2016-10-31 18:40:00,0,46.94734205141711
1,2016-10-25 08:00:00,1,57.54034025873762
1,2016-10-25 08:20:00,1,71.09122697416612
1,2016-10-25 08:40:00,1,76.82518055446843
1,2016-10-25 09:00:00,1,75.02949994172963
1,2016-10-25 09:20:00,1,70.15608958930127
1,2016-10-25 09:40:00,1,67.9109271069334
1,2016-10-25 17:00:00,1,50.677739366506536
1,2016-10-25 17:20:00,1,64.81019874509857
1,2016-10-25 17:40:00,1,68.29724551812862
1,2016-10-25 18:00:00,1,41.01661343689557
1,2016-10-25 18:20:00,1,41.039557311882824
1,2016-10-25 18:40:00,1,42.3049850098823
1,2016-10-26 08:00:00,1,57.54034025873762
1,2016-10-26 08:20:00,1,71.09122697416612
1,2016-10-26 08:40:00,1,76.82518055446843
1,2016-10-26 09:00:00,1,75.02949994172963
