tollgate_id,time_window,direction,volume
1,2016-10-25 08:00:00,0,66.634
1,2016-10-25 08:20:00,0,68.29
1,2016-10-25 08:40:00,0,62.234
1,2016-10-25 09:00:00,0,61.974
1,2016-10-25 09:20:00,0,61.382
1,2016-10-25 09:40:00,0,61.236
1,2016-10-25 17:00:00,0,59.426
1,2016-10-25 17:20:00,0,61.052
1,2016-10-25 17:40:00,0,54.99
1,2016-10-25 18:00:00,0,52.664
1,2016-10-25 18:20:00,0,52.722
1,2016-10-25 18:40:00,0,53.07
1,2016-10-26 08:00:00,0,66.634
1,2016-10-26 08:20:00,0,68.29
1,2016-10-26 08:40:00,0,62.234
1,2016-10-26 09:00:00,0,61.974
1,2016-10-26 09:20:00,0,61.382
1,2016-10-26 09:40:00,0,61.236
1,2016-10-26 17:00:00,0,59.426
1,2016-10-26 17:20:00,0,61.052
1,2016-10-26 17:40:00,0,54.99
1,2016-10-26 18:00:00,0,52.664
1,2016-10-26 18:20:00,0,52.722
1,2016-10-26 18:40:00,0,53.07
1,2016-10-27 08:00:00,0,66.634
1,2016-10-27 08:20:00,0,68.29
1,2016-10-27 08:40:00,0,62.234
1,2016-10-27 09:00:00,0,61.974
1,2016-10-27 09:20:00,0,61.382
1,2016-10-27 09:40:00,0,61.236
1,2016-10-27 17:00:00,0,59.426
1,2016-10-27 17:20:00,0,61.052
1,2016-10-27 17:40:00,0,54.99
1,2016-10-27 18:00:00,0,52.664
1,2016-10-27 18:20:00,0,52.722
1,2016-10-27 18:40:00,0,53.07
1,2016-10-28 08:00:00,0,66.634
1,2016-10-28 08:20:00,0,68.29
1,2016-10-28 08:40:00,0,62.234
1,2016-10-28 09:00:00,0,61.974
1,2016-10-28 09:20:00,0,61.382
1,2016-10-28 09:40:00,0,61.236
1,2016-10-28 17:00:00,0,59.426
1,2016-10-28 17:20:00,0,61.052
1,2016-10-28 17:40:00,0,54.99
1,2016-10-28 18:00:00,0,52.664
1,2016-10-28 18:20:00,0,52.722
1,2016-10-28 18:40:00,0,53.07
1,2016-10-29 08:00:00,0,69.892
1,2016-10-29 08:20:00,0,72.118
1,2016-10-29 08:40:00,0,70.818
1,2016-10-29 09:00:00,0,70.156
1,2016-10-29 09:20:00,0,69.8
1,2016-10-29 09:40:00,0,70.364
1,2016-10-29 17:00:00,0,63.45
1,2016-10-29 17:20:00,0,64.942
1,2016-10-29 17:40:00,0,62.11
1,2016-10-29 18:00:00,0,61.938
1,2016-10-29 18:20:00,0,61.48
1,2016-10-29 18:40:00,0,62.884
1,2016-10-30 08:00:00,0,69.892
1,2016-10-30 08:20:00,0,72.118
1,2016-10-30 08:40:00,0,70.818
1,2016-10-30 09:00:00,0,70.156
1,2016-10-30 09:20:00,0,69.8
1,2016-10-30 09:40:00,0,70.364
1,2016-10-30 17:00:00,0,63.45
1,2016-10-30 17:20:00,0,64.942
1,2016-10-30 17:40:00,0,62.11
1,2016-10-30 18:00:00,0,61.938
1,2016-10-30 18:20:00,0,61.48
1,2016-10-30 18:40:00,0,62.884
1,2016-10-31 08:00:00,0,66.634
1,2016-10-31 08:20:00,0,68.29
1,2016-10-31 08:40:00,0,62.234
1,2016-10-31 09:00:00,0,61.974
1,2016-10-31 09:20:00,0,61.382
1,2016-10-31 09:40:00,0,61.236
1,2016-10-31 17:00:00,0,59.426
1,2016-10-31 17:20:00,0,61.052
1,2016-10-31 17:40:00,0,54.99
1,2016-10-31 18:00:00,0,54.1
1,2016-10-31 18:20:00,0,54.302
1,2016-10-31 18:40:00,0,53.606
1,2016-10-25 08:00:00,1,56.636
1,2016-10-25 08:20:00,1,57.426
1,2016-10-25 08:40:00,1,55.002
1,2016-10-25 09:00:00,1,59.112
1,2016-10-25 09:20:00,1,56.252
1,2016-10-25 09:40:00,1,57.004
1,2016-10-25 17:00:00,1,55.208
1,2016-10-25 17:20:00,1,55.992
1,2016-10-25 17:40:00,1,55.068
1,2016-10-25 18:00:00,1,54.754
1,2016-10-25 18:20:00,1,53.678
1,2016-10-25 18:40:00,1,54.938
1,2016-10-26 08:00:00,1,56.636
1,2016-10-26 08:20:00,1,57.426
1,2016-10-26 08:40:00,1,55.002
1,2016-10-26 09:00:00,1,59.112
1,2016-10-26 09:20:00,1,56.252
1,2016-10-26 09:40:00,1,57.004
1,2016-10-26 17:00:00,1,55.208
1,2016-10-26 17:20:00,1,55.992
1,2016-10-26 17:40:00,1,55.068
1,2016-10-26 18:00:00,1,54.754
1,2016-10-26 18:20:00,1,53.678
1,2016-10-26 18:40:00,1,54.938
1,2016-10-27 08:00:00,1,56.636
1,2016-10-27 08:20:00,1,57.426
1,2016-10-27 08:40:00,1,55.002
1,2016-10-27 09:00:00,1,59.112
1,2016-10-27 09:20:00,1,56.252
1,2016-10-27 09:40:00,1,57.004
1,2016-10-27 17:00:00,1,55.208
1,2016-10-27 17:20:00,1,55.992
1,2016-10-27 17:40:00,1,55.068
1,2016-10-27 18:00:00,1,54.754
1,2016-10-27 18:20:00,1,53.678
1,2016-10-27 18:40:00,1,54.938
