tollgate_id,time_window,direction,volume
1,2016-10-25 06:00:00,0,40.11324603174604
1,2016-10-25 06:20:00,0,41.84756666666668
1,2016-10-25 06:40:00,0,45.986700000000006
1,2016-10-25 07:00:00,0,40.11324603174604
1,2016-10-25 07:20:00,0,41.84756666666668
1,2016-10-25 07:40:00,0,45.986700000000006
1,2016-10-25 15:00:00,0,29.89962380952381
1,2016-10-25 15:20:00,0,32.196566666666655
1,2016-10-25 15:40:00,0,35.435900000000004
1,2016-10-25 16:00:00,0,40.402446031746024
1,2016-10-25 16:20:00,0,41.72403333333334
1,2016-10-25 16:40:00,0,44.50023333333333
1,2016-10-26 06:00:00,0,40.11324603174604
1,2016-10-26 06:20:00,0,41.84756666666668
1,2016-10-26 06:40:00,0,45.986700000000006
1,2016-10-26 07:00:00,0,40.11324603174604
1,2016-10-26 07:20:00,0,41.84756666666668
1,2016-10-26 07:40:00,0,45.986700000000006
1,2016-10-26 15:00:00,0,29.89962380952381
1,2016-10-26 15:20:00,0,32.196566666666655
1,2016-10-26 15:40:00,0,35.435900000000004
1,2016-10-26 16:00:00,0,40.402446031746024
1,2016-10-26 16:20:00,0,41.72403333333334
1,2016-10-26 16:40:00,0,44.50023333333333
1,2016-10-27 06:00:00,0,27.62129047619047
1,2016-10-27 06:20:00,0,30.745099999999994
1,2016-10-27 06:40:00,0,34.618066666666664
1,2016-10-27 07:00:00,0,40.11324603174604
1,2016-10-27 07:20:00,0,41.84756666666668
1,2016-10-27 07:40:00,0,45.986700000000006
1,2016-10-27 15:00:00,0,29.89962380952381
1,2016-10-27 15:20:00,0,32.196566666666655
1,2016-10-27 15:40:00,0,35.435900000000004
1,2016-10-27 16:00:00,0,40.402446031746024
1,2016-10-27 16:20:00,0,41.72403333333334
1,2016-10-27 16:40:00,0,44.50023333333333
1,2016-10-28 06:00:00,0,27.62129047619047
1,2016-10-28 06:20:00,0,30.745099999999994
1,2016-10-28 06:40:00,0,34.618066666666664
1,2016-10-28 07:00:00,0,40.11324603174604
1,2016-10-28 07:20:00,0,41.84756666666668
1,2016-10-28 07:40:00,0,45.986700000000006
1,2016-10-28 15:00:00,0,29.89962380952381
1,2016-10-28 15:20:00,0,32.196566666666655
1,2016-10-28 15:40:00,0,35.435900000000004
1,2016-10-28 16:00:00,0,40.402446031746024
1,2016-10-28 16:20:00,0,41.72403333333334
1,2016-10-28 16:40:00,0,44.50023333333333
1,2016-10-29 06:00:00,0,35.55340952380951
1,2016-10-29 06:20:00,0,37.7994
1,2016-10-29 06:40:00,0,41.10086666666668
1,2016-10-29 07:00:00,0,35.55340952380951
1,2016-10-29 07:20:00,0,37.7994
1,2016-10-29 07:40:00,0,41.10086666666668
1,2016-10-29 15:00:00,0,37.99696666666666
1,2016-10-29 15:20:00,0,39.72686666666666
1,2016-10-29 15:40:00,0,42.49853333333335
1,2016-10-29 16:00:00,0,37.99696666666666
1,2016-10-29 16:20:00,0,39.72686666666666
1,2016-10-29 16:40:00,0,42.49853333333335
1,2016-10-30 06:00:00,0,35.55340952380951
1,2016-10-30 06:20:00,0,37.7994
1,2016-10-30 06:40:00,0,41.10086666666668
1,2016-10-30 07:00:00,0,35.55340952380951
1,2016-10-30 07:20:00,0,37.7994
1,2016-10-30 07:40:00,0,41.10086666666668
1,2016-10-30 15:00:00,0,37.99696666666666
1,2016-10-30 15:20:00,0,39.72686666666666
1,2016-10-30 15:40:00,0,42.49853333333335
1,2016-10-30 16:00:00,0,37.99696666666666
1,2016-10-30 16:20:00,0,39.72686666666666
1,2016-10-30 16:40:00,0,42.49853333333335
1,2016-10-31 06:00:00,0,40.11324603174604
1,2016-10-31 06:20:00,0,41.84756666666668
1,2016-10-31 06:40:00,0,45.986700000000006
1,2016-10-31 07:00:00,0,40.11324603174604
1,2016-10-31 07:20:00,0,41.84756666666668
1,2016-10-31 07:40:00,0,45.986700000000006
1,2016-10-31 15:00:00,0,40.402446031746024
1,2016-10-31 15:20:00,0,41.72403333333334
1,2016-10-31 15:40:00,0,44.50023333333333
1,2016-10-31 16:00:00,0,40.402446031746024
1,2016-10-31 16:20:00,0,41.72403333333334
1,2016-10-31 16:40:00,0,44.50023333333333
1,2016-10-25 06:00:00,1,40.3648785714286
1,2016-10-25 06:20:00,1,46.040761904761915
