tollgate_id,time_window,direction,volume,time,date,hour,miniute,am_pm,0,1,2,3,4,5,period_num,precipitation,rel_humidity
1,2016-09-19 08:10:00,0,57,2016-09-19 08:10:00,2016-09-19,8,10,1,11,9,4,17,9,10,1.5,,
1,2016-09-19 08:30:00,0,42,2016-09-19 08:30:00,2016-09-19,8,30,1,11,9,4,17,9,10,2.5,,
1,2016-09-19 08:50:00,0,52,2016-09-19 08:50:00,2016-09-19,8,50,1,11,9,4,17,9,10,3.5,,
1,2016-09-19 09:10:00,0,43,2016-09-19 09:10:00,2016-09-19,9,10,1,11,9,4,17,9,10,0.5,0.1,72.0
1,2016-09-19 09:30:00,0,51,2016-09-19 09:30:00,2016-09-19,9,30,1,11,9,4,17,9,10,1.5,0.1,72.0
1,2016-09-19 09:50:00,0,41,2016-09-19 09:50:00,2016-09-19,9,50,1,11,9,4,17,9,10,2.5,0.1,72.0
1,2016-09-19 17:10:00,0,37,2016-09-19 17:10:00,2016-09-19,17,10,0,68,59,54,55,50,57,1.5,,
1,2016-09-19 17:30:00,0,29,2016-09-19 17:30:00,2016-09-19,17,30,0,68,59,54,55,50,57,2.5,,
1,2016-09-19 17:50:00,0,27,2016-09-19 17:50:00,2016-09-19,17,50,0,68,59,54,55,50,57,3.5,,
1,2016-09-19 18:10:00,0,31,2016-09-19 18:10:00,2016-09-19,18,10,0,68,59,54,55,50,57,0.5,0.0,75.0
1,2016-09-19 18:30:00,0,23,2016-09-19 18:30:00,2016-09-19,18,30,0,68,59,54,55,50,57,1.5,0.0,75.0
1,2016-09-19 18:50:00,0,17,2016-09-19 18:50:00,2016-09-19,18,50,0,68,59,54,55,50,57,2.5,0.0,75.0
1,2016-09-20 08:10:00,0,43,2016-09-20 08:10:00,2016-09-20,8,10,1,11,10,7,6,3,7,1.5,,
1,2016-09-20 08:30:00,0,50,2016-09-20 08:30:00,2016-09-20,8,30,1,11,10,7,6,3,7,2.5,,
1,2016-09-20 08:50:00,0,56,2016-09-20 08:50:00,2016-09-20,8,50,1,11,10,7,6,3,7,3.5,,
1,2016-09-20 09:10:00,0,55,2016-09-20 09:10:00,2016-09-20,9,10,1,11,10,7,6,3,7,0.5,0.0,42.0
1,2016-09-20 09:30:00,0,68,2016-09-20 09:30:00,2016-09-20,9,30,1,11,10,7,6,3,7,1.5,0.0,42.0
1,2016-09-20 09:50:00,0,52,2016-09-20 09:50:00,2016-09-20,9,50,1,11,10,7,6,3,7,2.5,0.0,42.0
1,2016-09-20 17:10:00,0,38,2016-09-20 17:10:00,2016-09-20,17,10,0,95,78,79,87,82,65,1.5,,
1,2016-09-20 17:30:00,0,45,2016-09-20 17:30:00,2016-09-20,17,30,0,95,78,79,87,82,65,2.5,,
1,2016-09-20 17:50:00,0,34,2016-09-20 17:50:00,2016-09-20,17,50,0,95,78,79,87,82,65,3.5,,
1,2016-09-20 18:10:00,0,28,2016-09-20 18:10:00,2016-09-20,18,10,0,95,78,79,87,82,65,0.5,0.0,74.0
1,2016-09-20 18:30:00,0,22,2016-09-20 18:30:00,2016-09-20,18,30,0,95,78,79,87,82,65,1.5,0.0,74.0
1,2016-09-20 18:50:00,0,20,2016-09-20 18:50:00,2016-09-20,18,50,0,95,78,79,87,82,65,2.5,0.0,74.0
1,2016-09-21 08:10:00,0,117,2016-09-21 08:10:00,2016-09-21,8,10,1,7,8,6,5,5,6,1.5,,
1,2016-09-21 08:30:00,0,117,2016-09-21 08:30:00,2016-09-21,8,30,1,7,8,6,5,5,6,2.5,,
1,2016-09-21 08:50:00,0,56,2016-09-21 08:50:00,2016-09-21,8,50,1,7,8,6,5,5,6,3.5,,
1,2016-09-21 09:10:00,0,52,2016-09-21 09:10:00,2016-09-21,9,10,1,7,8,6,5,5,6,0.5,0.0,67.0
1,2016-09-21 09:30:00,0,58,2016-09-21 09:30:00,2016-09-21,9,30,1,7,8,6,5,5,6,1.5,0.0,67.0
1,2016-09-21 09:50:00,0,43,2016-09-21 09:50:00,2016-09-21,9,50,1,7,8,6,5,5,6,2.5,0.0,67.0
1,2016-09-21 17:10:00,0,41,2016-09-21 17:10:00,2016-09-21,17,10,0,47,45,54,49,43,56,1.5,,
1,2016-09-21 17:30:00,0,27,2016-09-21 17:30:00,2016-09-21,17,30,0,47,45,54,49,43,56,2.5,,
1,2016-09-21 17:50:00,0,17,2016-09-21 17:50:00,2016-09-21,17,50,0,47,45,54,49,43,56,3.5,,
1,2016-09-21 18:10:00,0,26,2016-09-21 18:10:00,2016-09-21,18,10,0,47,45,54,49,43,56,0.5,0.0,94.0
1,2016-09-21 18:30:00,0,20,2016-09-21 18:30:00,2016-09-21,18,30,0,47,45,54,49,43,56,1.5,0.0,94.0
1,2016-09-21 18:50:00,0,19,2016-09-21 18:50:00,2016-09-21,18,50,0,47,45,54,49,43,56,2.5,0.0,94.0
1,2016-09-22 08:10:00,0,54,2016-09-22 08:10:00,2016-09-22,8,10,1,12,10,10,9,10,7,1.5,,
1,2016-09-22 08:30:00,0,54,2016-09-22 08:30:00,2016-09-22,8,30,1,12,10,10,9,10,7,2.5,,
1,2016-09-22 08:50:00,0,43,2016-09-22 08:50:00,2016-09-22,8,50,1,12,10,10,9,10,7,3.5,,
1,2016-09-22 09:10:00,0,49,2016-09-22 09:10:00,2016-09-22,9,10,1,12,10,10,9,10,7,0.5,0.0,57.0
1,2016-09-22 09:30:00,0,49,2016-09-22 09:30:00,2016-09-22,9,30,1,12,10,10,9,10,7,1.5,0.0,57.0
1,2016-09-22 09:50:00,0,63,2016-09-22 09:50:00,2016-09-22,9,50,1,12,10,10,9,10,7,2.5,0.0,57.0
1,2016-09-22 17:10:00,0,27,2016-09-22 17:10:00,2016-09-22,17,10,0,57,58,46,57,25,54,1.5,,
1,2016-09-22 17:30:00,0,35,2016-09-22 17:30:00,2016-09-22,17,30,0,57,58,46,57,25,54,2.5,,
1,2016-09-22 17:50:00,0,34,2016-09-22 17:50:00,2016-09-22,17,50,0,57,58,46,57,25,54,3.5,,
1,2016-09-22 18:10:00,0,17,2016-09-22 18:10:00,2016-09-22,18,10,0,57,58,46,57,25,54,0.5,0.0,84.0
1,2016-09-22 18:30:00,0,27,2016-09-22 18:30:00,2016-09-22,18,30,0,57,58,46,57,25,54,1.5,0.0,84.0
1,2016-09-22 18:50:00,0,31,2016-09-22 18:50:00,2016-09-22,18,50,0,57,58,46,57,25,54,2.5,0.0,84.0
1,2016-09-23 08:10:00,0,60,2016-09-23 08:10:00,2016-09-23,8,10,1,10,13,4,7,7,7,1.5,,
1,2016-09-23 08:30:00,0,57,2016-09-23 08:30:00,2016-09-23,8,30,1,10,13,4,7,7,7,2.5,,
1,2016-09-23 08:50:00,0,46,2016-09-23 08:50:00,2016-09-23,8,50,1,10,13,4,7,7,7,3.5,,
1,2016-09-23 09:10:00,0,48,2016-09-23 09:10:00,2016-09-23,9,10,1,10,13,4,7,7,7,0.5,0.0,61.0
1,2016-09-23 09:30:00,0,41,2016-09-23 09:30:00,2016-09-23,9,30,1,10,13,4,7,7,7,1.5,0.0,61.0
1,2016-09-23 09:50:00,0,58,2016-09-23 09:50:00,2016-09-23,9,50,1,10,13,4,7,7,7,2.5,0.0,61.0
1,2016-09-23 17:10:00,0,39,2016-09-23 17:10:00,2016-09-23,17,10,0,69,59,52,54,55,56,1.5,,
1,2016-09-23 17:30:00,0,39,2016-09-23 17:30:00,2016-09-23,17,30,0,69,59,52,54,55,56,2.5,,
1,2016-09-23 17:50:00,0,54,2016-09-23 17:50:00,2016-09-23,17,50,0,69,59,52,54,55,56,3.5,,
1,2016-09-23 18:10:00,0,36,2016-09-23 18:10:00,2016-09-23,18,10,0,69,59,52,54,55,56,0.5,0.0,88.0
1,2016-09-23 18:30:00,0,32,2016-09-23 18:30:00,2016-09-23,18,30,0,69,59,52,54,55,56,1.5,0.0,88.0
1,2016-09-23 18:50:00,0,35,2016-09-23 18:50:00,2016-09-23,18,50,0,69,59,52,54,55,56,2.5,0.0,88.0
1,2016-09-24 08:10:00,0,51,2016-09-24 08:10:00,2016-09-24,8,10,1,12,10,6,10,11,9,1.5,,
1,2016-09-24 08:30:00,0,67,2016-09-24 08:30:00,2016-09-24,8,30,1,12,10,6,10,11,9,2.5,,
1,2016-09-24 08:50:00,0,75,2016-09-24 08:50:00,2016-09-24,8,50,1,12,10,6,10,11,9,3.5,,
1,2016-09-24 09:10:00,0,41,2016-09-24 09:10:00,2016-09-24,9,10,1,12,10,6,10,11,9,0.5,0.0,64.0
1,2016-09-24 09:30:00,0,66,2016-09-24 09:30:00,2016-09-24,9,30,1,12,10,6,10,11,9,1.5,0.0,64.0
1,2016-09-24 09:50:00,0,67,2016-09-24 09:50:00,2016-09-24,9,50,1,12,10,6,10,11,9,2.5,0.0,64.0
1,2016-09-24 17:10:00,0,68,2016-09-24 17:10:00,2016-09-24,17,10,0,38,55,51,63,69,67,1.5,,
1,2016-09-24 17:30:00,0,46,2016-09-24 17:30:00,2016-09-24,17,30,0,38,55,51,63,69,67,2.5,,
1,2016-09-24 17:50:00,0,30,2016-09-24 17:50:00,2016-09-24,17,50,0,38,55,51,63,69,67,3.5,,
1,2016-09-24 18:10:00,0,36,2016-09-24 18:10:00,2016-09-24,18,10,0,38,55,51,63,69,67,0.5,0.0,91.0
1,2016-09-24 18:30:00,0,44,2016-09-24 18:30:00,2016-09-24,18,30,0,38,55,51,63,69,67,1.5,0.0,91.0
1,2016-09-24 18:50:00,0,48,2016-09-24 18:50:00,2016-09-24,18,50,0,38,55,51,63,69,67,2.5,0.0,91.0
1,2016-09-25 08:10:00,0,32,2016-09-25 08:10:00,2016-09-25,8,10,1,14,7,7,6,5,2,1.5,,
1,2016-09-25 08:30:00,0,45,2016-09-25 08:30:00,2016-09-25,8,30,1,14,7,7,6,5,2,2.5,,
1,2016-09-25 08:50:00,0,46,2016-09-25 08:50:00,2016-09-25,8,50,1,14,7,7,6,5,2,3.5,,
1,2016-09-25 09:10:00,0,46,2016-09-25 09:10:00,2016-09-25,9,10,1,14,7,7,6,5,2,0.5,0.0,57.0
1,2016-09-25 09:30:00,0,37,2016-09-25 09:30:00,2016-09-25,9,30,1,14,7,7,6,5,2,1.5,0.0,57.0
1,2016-09-25 09:50:00,0,55,2016-09-25 09:50:00,2016-09-25,9,50,1,14,7,7,6,5,2,2.5,0.0,57.0
1,2016-09-25 17:10:00,0,59,2016-09-25 17:10:00,2016-09-25,17,10,0,56,61,65,58,75,78,1.5,,
1,2016-09-25 17:30:00,0,49,2016-09-25 17:30:00,2016-09-25,17,30,0,56,61,65,58,75,78,2.5,,
1,2016-09-25 17:50:00,0,50,2016-09-25 17:50:00,2016-09-25,17,50,0,56,61,65,58,75,78,3.5,,
1,2016-09-25 18:10:00,0,46,2016-09-25 18:10:00,2016-09-25,18,10,0,56,61,65,58,75,78,0.5,0.0,87.0
1,2016-09-25 18:30:00,0,38,2016-09-25 18:30:00,2016-09-25,18,30,0,56,61,65,58,75,78,1.5,0.0,87.0
1,2016-09-25 18:50:00,0,27,2016-09-25 18:50:00,2016-09-25,18,50,0,56,61,65,58,75,78,2.5,0.0,87.0
1,2016-09-26 08:10:00,0,48,2016-09-26 08:10:00,2016-09-26,8,10,1,6,12,6,0,7,9,1.5,,
1,2016-09-26 08:30:00,0,54,2016-09-26 08:30:00,2016-09-26,8,30,1,6,12,6,0,7,9,2.5,,
1,2016-09-26 08:50:00,0,40,2016-09-26 08:50:00,2016-09-26,8,50,1,6,12,6,0,7,9,3.5,,
1,2016-09-26 09:10:00,0,52,2016-09-26 09:10:00,2016-09-26,9,10,1,6,12,6,0,7,9,0.5,0.0,66.0
1,2016-09-26 09:30:00,0,46,2016-09-26 09:30:00,2016-09-26,9,30,1,6,12,6,0,7,9,1.5,0.0,66.0
1,2016-09-26 09:50:00,0,58,2016-09-26 09:50:00,2016-09-26,9,50,1,6,12,6,0,7,9,2.5,0.0,66.0
1,2016-09-26 17:10:00,0,40,2016-09-26 17:10:00,2016-09-26,17,10,0,50,45,50,37,44,52,1.5,,
1,2016-09-26 17:30:00,0,34,2016-09-26 17:30:00,2016-09-26,17,30,0,50,45,50,37,44,52,2.5,,
1,2016-09-26 17:50:00,0,40,2016-09-26 17:50:00,2016-09-26,17,50,0,50,45,50,37,44,52,3.5,,
1,2016-09-26 18:10:00,0,20,2016-09-26 18:10:00,2016-09-26,18,10,0,50,45,50,37,44,52,0.5,0.0,92.0
1,2016-09-26 18:30:00,0,27,2016-09-26 18:30:00,2016-09-26,18,30,0,50,45,50,37,44,52,1.5,0.0,92.0
1,2016-09-26 18:50:00,0,29,2016-09-26 18:50:00,2016-09-26,18,50,0,50,45,50,37,44,52,2.5,0.0,92.0
1,2016-09-27 08:10:00,0,50,2016-09-27 08:10:00,2016-09-27,8,10,1,16,18,6,4,9,5,1.5,,
1,2016-09-27 08:30:00,0,57,2016-09-27 08:30:00,2016-09-27,8,30,1,16,18,6,4,9,5,2.5,,
1,2016-09-27 08:50:00,0,64,2016-09-27 08:50:00,2016-09-27,8,50,1,16,18,6,4,9,5,3.5,,
1,2016-09-27 09:10:00,0,47,2016-09-27 09:10:00,2016-09-27,9,10,1,16,18,6,4,9,5,0.5,0.0,72.0
1,2016-09-27 09:30:00,0,67,2016-09-27 09:30:00,2016-09-27,9,30,1,16,18,6,4,9,5,1.5,0.0,72.0
1,2016-09-27 09:50:00,0,50,2016-09-27 09:50:00,2016-09-27,9,50,1,16,18,6,4,9,5,2.5,0.0,72.0
1,2016-09-27 17:10:00,0,52,2016-09-27 17:10:00,2016-09-27,17,10,0,54,69,76,45,42,37,1.5,,
1,2016-09-27 17:30:00,0,76,2016-09-27 17:30:00,2016-09-27,17,30,0,54,69,76,45,42,37,2.5,,
1,2016-09-27 17:50:00,0,30,2016-09-27 17:50:00,2016-09-27,17,50,0,54,69,76,45,42,37,3.5,,
1,2016-09-27 18:10:00,0,26,2016-09-27 18:10:00,2016-09-27,18,10,0,54,69,76,45,42,37,0.5,1.2,95.0
1,2016-09-27 18:30:00,0,17,2016-09-27 18:30:00,2016-09-27,18,30,0,54,69,76,45,42,37,1.5,1.2,95.0
1,2016-09-27 18:50:00,0,20,2016-09-27 18:50:00,2016-09-27,18,50,0,54,69,76,45,42,37,2.5,1.2,95.0
1,2016-09-28 08:10:00,0,127,2016-09-28 08:10:00,2016-09-28,8,10,1,7,10,11,12,6,7,1.5,,
1,2016-09-28 08:30:00,0,134,2016-09-28 08:30:00,2016-09-28,8,30,1,7,10,11,12,6,7,2.5,,
1,2016-09-28 08:50:00,0,103,2016-09-28 08:50:00,2016-09-28,8,50,1,7,10,11,12,6,7,3.5,,
1,2016-09-28 09:10:00,0,118,2016-09-28 09:10:00,2016-09-28,9,10,1,7,10,11,12,6,7,0.5,1.3,93.0
1,2016-09-28 09:30:00,0,123,2016-09-28 09:30:00,2016-09-28,9,30,1,7,10,11,12,6,7,1.5,1.3,93.0
1,2016-09-28 09:50:00,0,124,2016-09-28 09:50:00,2016-09-28,9,50,1,7,10,11,12,6,7,2.5,1.3,93.0
1,2016-09-28 17:10:00,0,40,2016-09-28 17:10:00,2016-09-28,17,10,0,107,102,102,99,96,96,1.5,,
1,2016-09-28 17:30:00,0,29,2016-09-28 17:30:00,2016-09-28,17,30,0,107,102,102,99,96,96,2.5,,
1,2016-09-28 17:50:00,0,27,2016-09-28 17:50:00,2016-09-28,17,50,0,107,102,102,99,96,96,3.5,,
1,2016-09-28 18:10:00,0,30,2016-09-28 18:10:00,2016-09-28,18,10,0,107,102,102,99,96,96,0.5,1.2,94.0
1,2016-09-28 18:30:00,0,21,2016-09-28 18:30:00,2016-09-28,18,30,0,107,102,102,99,96,96,1.5,1.2,94.0
1,2016-09-28 18:50:00,0,20,2016-09-28 18:50:00,2016-09-28,18,50,0,107,102,102,99,96,96,2.5,1.2,94.0
1,2016-09-29 08:10:00,0,50,2016-09-29 08:10:00,2016-09-29,8,10,1,8,7,4,6,11,7,1.5,,
1,2016-09-29 08:30:00,0,40,2016-09-29 08:30:00,2016-09-29,8,30,1,8,7,4,6,11,7,2.5,,
1,2016-09-29 08:50:00,0,51,2016-09-29 08:50:00,2016-09-29,8,50,1,8,7,4,6,11,7,3.5,,
1,2016-09-29 09:10:00,0,46,2016-09-29 09:10:00,2016-09-29,9,10,1,8,7,4,6,11,7,0.5,1.4,96.0
1,2016-09-29 09:30:00,0,39,2016-09-29 09:30:00,2016-09-29,9,30,1,8,7,4,6,11,7,1.5,1.4,96.0
1,2016-09-29 09:50:00,0,49,2016-09-29 09:50:00,2016-09-29,9,50,1,8,7,4,6,11,7,2.5,1.4,96.0
1,2016-09-29 17:10:00,0,26,2016-09-29 17:10:00,2016-09-29,17,10,0,36,35,50,42,52,46,1.5,,
1,2016-09-29 17:30:00,0,31,2016-09-29 17:30:00,2016-09-29,17,30,0,36,35,50,42,52,46,2.5,,
1,2016-09-29 17:50:00,0,26,2016-09-29 17:50:00,2016-09-29,17,50,0,36,35,50,42,52,46,3.5,,
1,2016-09-29 18:10:00,0,22,2016-09-29 18:10:00,2016-09-29,18,10,0,36,35,50,42,52,46,0.5,0.2,97.0
