time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao,am_pm,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-19 00:00:00,13,0,1,"[00:00:00,00:20:00)",1,0,0,2016-09-19,0.0,0.0,13.166666666666664,4.750438576243952,1,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0
2016-09-19 00:20:00,6,0,1,"[00:20:00,00:40:00)",1,0,0,2016-09-19,13.0,0.0,10.166666666666666,3.816630276391292,1,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0
2016-09-19 00:40:00,9,0,1,"[00:40:00,01:00:00)",1,0,0,2016-09-19,6.0,13.0,8.5,2.664582518894845,1,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0
2016-09-19 01:00:00,10,0,1,"[01:00:00,01:20:00)",1,0,1,2016-09-19,9.0,6.0,6.166666666666668,2.857738033247041,1,,,,,,,
2016-09-19 01:20:00,14,0,1,"[01:20:00,01:40:00)",1,0,1,2016-09-19,10.0,9.0,7.5,4.5934736311423405,1,,,,,,,
2016-09-19 01:40:00,10,0,1,"[01:40:00,02:00:00)",1,0,1,2016-09-19,14.0,10.0,7.833333333333332,1.834847859269718,1,,,,,,,
2016-09-19 02:00:00,7,0,1,"[02:00:00,02:20:00)",1,0,2,2016-09-19,10.0,14.0,6.333333333333332,1.6329931618554518,1,,,,,,,
2016-09-19 02:20:00,10,0,1,"[02:20:00,02:40:00)",1,0,2,2016-09-19,7.0,10.0,7.0,2.7568097504180438,1,,,,,,,
2016-09-19 02:40:00,6,0,1,"[02:40:00,03:00:00)",1,0,2,2016-09-19,10.0,7.0,7.333333333333332,2.7325202042558927,1,,,,,,,
2016-09-19 03:00:00,9,0,1,"[03:00:00,03:20:00)",1,0,3,2016-09-19,6.0,10.0,6.833333333333332,2.0412414523193148,1,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0
2016-09-19 03:20:00,4,0,1,"[03:20:00,03:40:00)",1,0,3,2016-09-19,9.0,6.0,7.166666666666668,3.1251666622224588,1,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0
2016-09-19 03:40:00,9,0,1,"[03:40:00,04:00:00)",1,0,3,2016-09-19,4.0,9.0,8.333333333333334,2.6583202716502514,1,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0
2016-09-19 04:00:00,10,0,1,"[04:00:00,04:20:00)",1,0,4,2016-09-19,9.0,4.0,10.333333333333334,5.08592829940284,1,,,,,,,
2016-09-19 04:20:00,13,0,1,"[04:20:00,04:40:00)",1,0,4,2016-09-19,10.0,9.0,13.5,1.3784048752090219,1,,,,,,,
2016-09-19 04:40:00,12,0,1,"[04:40:00,05:00:00)",1,0,4,2016-09-19,13.0,10.0,12.333333333333336,3.32665998663324,1,,,,,,,
2016-09-19 05:00:00,2,0,1,"[05:00:00,05:20:00)",1,0,5,2016-09-19,12.0,13.0,7.166666666666668,9.389710680668848,1,,,,,,,
2016-09-19 05:20:00,8,0,1,"[05:20:00,05:40:00)",1,0,5,2016-09-19,2.0,12.0,7.166666666666668,6.0470378423379065,1,,,,,,,
