time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao,am_pm,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-19 00:15:00,10,0,1,"[00:15:00,00:35:00)",1,0,0,2016-09-19,0.0,0.0,11.5,3.3316662497915366,1,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0
2016-09-19 00:35:00,9,0,1,"[00:35:00,00:55:00)",1,0,0,2016-09-19,10.0,0.0,10.166666666666666,3.311595788538612,1,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0
2016-09-19 00:55:00,8,0,1,"[00:55:00,01:15:00)",1,0,0,2016-09-19,9.0,10.0,6.333333333333332,2.250925735484551,1,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0
2016-09-19 01:15:00,18,0,1,"[01:15:00,01:35:00)",1,0,1,2016-09-19,8.0,9.0,7.833333333333332,6.177917664283546,1,,,,,,,
2016-09-19 01:35:00,5,0,1,"[01:35:00,01:55:00)",1,0,1,2016-09-19,18.0,8.0,5.666666666666668,2.065591117977289,1,,,,,,,
2016-09-19 01:55:00,10,0,1,"[01:55:00,02:15:00)",1,0,1,2016-09-19,5.0,18.0,7.666666666666668,1.7511900715418265,1,,,,,,,
2016-09-19 02:15:00,8,0,1,"[02:15:00,02:35:00)",1,0,2,2016-09-19,10.0,5.0,6.833333333333332,2.041241452319315,1,,,,,,,
2016-09-19 02:35:00,9,0,1,"[02:35:00,02:55:00)",1,0,2,2016-09-19,8.0,10.0,7.333333333333332,3.0110906108363236,1,,,,,,,
2016-09-19 02:55:00,8,0,1,"[02:55:00,03:15:00)",1,0,2,2016-09-19,9.0,8.0,7.333333333333332,1.5055453054181618,1,,,,,,,
2016-09-19 03:15:00,6,0,1,"[03:15:00,03:35:00)",1,0,3,2016-09-19,8.0,9.0,7.0,1.8973665961010275,1,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0
2016-09-19 03:35:00,7,0,1,"[03:35:00,03:55:00)",1,0,3,2016-09-19,6.0,8.0,7.333333333333332,3.204163957519444,1,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0
2016-09-19 03:55:00,9,0,1,"[03:55:00,04:15:00)",1,0,3,2016-09-19,7.0,6.0,10.166666666666666,4.665476038590988,1,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0
2016-09-19 04:15:00,10,0,1,"[04:15:00,04:35:00)",1,0,4,2016-09-19,9.0,7.0,12.333333333333336,1.6329931618554518,1,,,,,,,
2016-09-19 04:35:00,14,0,1,"[04:35:00,04:55:00)",1,0,4,2016-09-19,10.0,9.0,14.166666666666664,2.401388487243717,1,,,,,,,
2016-09-19 04:55:00,6,0,1,"[04:55:00,05:15:00)",1,0,4,2016-09-19,14.0,10.0,8.333333333333334,6.8605150438335665,1,,,,,,,
2016-09-19 05:15:00,3,0,1,"[05:15:00,05:35:00)",1,0,5,2016-09-19,6.0,14.0,6.333333333333332,8.262364471909155,1,,,,,,,
2016-09-19 05:35:00,14,0,1,"[05:35:00,05:55:00)",1,0,5,2016-09-19,3.0,6.0,12.0,8.809086218218098,1,,,,,,,
2016-09-19 05:55:00,8,0,1,"[05:55:00,06:15:00)",1,0,5,2016-09-19,14.0,3.0,13.0,5.176871642217914,1,,,,,,,
2016-09-19 06:15:00,14,0,1,"[06:15:00,06:35:00)",1,0,6,2016-09-19,8.0,14.0,24.33333333333333,18.790068298616337,1,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0
2016-09-19 06:35:00,30,0,1,"[06:35:00,06:55:00)",1,0,6,2016-09-19,14.0,8.0,35.333333333333336,25.009331591761235,1,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0
2016-09-19 06:55:00,32,0,1,"[06:55:00,07:15:00)",1,0,6,2016-09-19,30.0,14.0,42.16666666666666,18.882972929776358,1,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0
2016-09-19 07:15:00,34,0,1,"[07:15:00,07:35:00)",1,0,7,2016-09-19,32.0,30.0,50.33333333333334,31.00752596816887,1,,,,,,,
2016-09-19 07:35:00,38,0,1,"[07:35:00,07:55:00)",1,0,7,2016-09-19,34.0,32.0,57.5,34.56443258611372,1,,,,,,,
2016-09-19 07:55:00,48,0,1,"[07:55:00,08:15:00)",1,0,7,2016-09-19,38.0,34.0,66.66666666666667,50.18631951704237,1,,,,,,,
2016-09-19 08:15:00,52,0,1,"[08:15:00,08:35:00)",1,0,8,2016-09-19,48.0,38.0,72.5,59.08214620340056,1,,,,,,,
2016-09-19 08:35:00,52,0,1,"[08:35:00,08:55:00)",1,0,8,2016-09-19,52.0,48.0,84.33333333333333,73.93149982697949,1,,,,,,,
2016-09-19 08:55:00,43,0,1,"[08:55:00,09:15:00)",1,0,8,2016-09-19,52.0,52.0,56.83333333333334,22.60457180896525,1,,,,,,,
2016-09-19 09:15:00,51,0,1,"[09:15:00,09:35:00)",1,0,9,2016-09-19,43.0,52.0,66.83333333333333,39.4279934395179,1,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1
2016-09-19 09:35:00,43,0,1,"[09:35:00,09:55:00)",1,0,9,2016-09-19,51.0,43.0,69.16666666666667,59.22302480173286,1,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1
2016-09-19 09:55:00,42,0,1,"[09:55:00,10:15:00)",1,0,9,2016-09-19,43.0,51.0,72.5,57.81608772651432,1,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1
2016-09-19 10:15:00,43,0,1,"[10:15:00,10:35:00)",1,0,10,2016-09-19,42.0,43.0,60.33333333333334,37.200358421212385,1,,,,,,,
2016-09-19 10:35:00,45,0,1,"[10:35:00,10:55:00)",1,0,10,2016-09-19,43.0,42.0,49.66666666666666,33.44049441420785,1,,,,,,,
2016-09-19 10:55:00,40,0,1,"[10:55:00,11:15:00)",1,0,10,2016-09-19,45.0,43.0,49.5,33.20692698820534,1,,,,,,,
2016-09-19 11:15:00,35,0,1,"[11:15:00,11:35:00)",1,0,11,2016-09-19,40.0,45.0,56.0,48.66210024238576,1,,,,,,,
2016-09-19 11:35:00,32,0,1,"[11:35:00,11:55:00)",1,0,11,2016-09-19,35.0,40.0,52.16666666666666,44.75004655491061,1,,,,,,,
2016-09-19 11:55:00,38,0,1,"[11:55:00,12:15:00)",1,0,11,2016-09-19,32.0,35.0,55.83333333333334,39.15822604085464,1,,,,,,,
2016-09-19 12:15:00,48,0,1,"[12:15:00,12:35:00)",1,0,12,2016-09-19,38.0,32.0,57.66666666666666,44.5495978283381,1,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
2016-09-19 12:35:00,47,0,1,"[12:35:00,12:55:00)",1,0,12,2016-09-19,48.0,38.0,59.16666666666666,45.70521487387043,1,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
2016-09-19 12:55:00,58,0,1,"[12:55:00,13:15:00)",1,0,12,2016-09-19,47.0,48.0,70.0,51.256219134852316,1,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
2016-09-19 13:15:00,62,0,1,"[13:15:00,13:35:00)",1,0,13,2016-09-19,58.0,47.0,69.33333333333333,49.34234151990222,0,,,,,,,
2016-09-19 13:35:00,55,0,1,"[13:35:00,13:55:00)",1,0,13,2016-09-19,62.0,58.0,72.5,58.75287227021331,0,,,,,,,
2016-09-19 13:55:00,59,0,1,"[13:55:00,14:15:00)",1,0,13,2016-09-19,55.0,62.0,66.5,49.41963172667315,0,,,,,,,
2016-09-19 14:15:00,52,0,1,"[14:15:00,14:35:00)",1,0,14,2016-09-19,59.0,55.0,68.66666666666667,62.847964697885544,0,,,,,,,
2016-09-19 14:35:00,51,0,1,"[14:35:00,14:55:00)",1,0,14,2016-09-19,52.0,59.0,74.66666666666667,62.17609401262407,0,,,,,,,
2016-09-19 14:55:00,51,0,1,"[14:55:00,15:15:00)",1,0,14,2016-09-19,51.0,52.0,66.33333333333333,45.61432523524454,0,,,,,,,
2016-09-19 15:15:00,51,0,1,"[15:15:00,15:35:00)",1,0,15,2016-09-19,51.0,51.0,67.83333333333333,61.49281800882658,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 15:35:00,44,0,1,"[15:35:00,15:55:00)",1,0,15,2016-09-19,51.0,51.0,66.0,51.15466743123251,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 15:55:00,41,0,1,"[15:55:00,16:15:00)",1,0,15,2016-09-19,44.0,51.0,64.33333333333333,46.517380264441655,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 16:15:00,49,0,1,"[16:15:00,16:35:00)",1,0,16,2016-09-19,41.0,44.0,65.83333333333333,35.19895831791996,0,,,,,,,
2016-09-19 16:35:00,49,0,1,"[16:35:00,16:55:00)",1,0,16,2016-09-19,49.0,41.0,58.33333333333334,28.11168203197145,0,,,,,,,
2016-09-19 16:55:00,43,0,1,"[16:55:00,17:15:00)",1,0,16,2016-09-19,49.0,49.0,56.66666666666666,43.87558166755931,0,,,,,,,
2016-09-19 17:15:00,32,0,1,"[17:15:00,17:35:00)",1,0,17,2016-09-19,43.0,49.0,48.5,36.39093293665333,0,,,,,,,
2016-09-19 17:35:00,31,0,1,"[17:35:00,17:55:00)",1,0,17,2016-09-19,32.0,43.0,42.5,34.36713546398652,0,,,,,,,
2016-09-19 17:55:00,26,0,1,"[17:55:00,18:15:00)",1,0,17,2016-09-19,31.0,32.0,38.66666666666666,39.256421979934274,0,,,,,,,
2016-09-19 18:15:00,29,0,1,"[18:15:00,18:35:00)",1,0,18,2016-09-19,26.0,31.0,34.666666666666664,27.40559553570523,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 18:35:00,21,0,1,"[18:35:00,18:55:00)",1,0,18,2016-09-19,29.0,26.0,33.666666666666664,30.767948691238203,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 18:55:00,16,0,1,"[18:55:00,19:15:00)",1,0,18,2016-09-19,21.0,29.0,34.5,29.35813345565416,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 19:15:00,13,0,1,"[19:15:00,19:35:00)",1,0,19,2016-09-19,16.0,21.0,26.33333333333333,25.406036028209254,0,,,,,,,
2016-09-19 19:35:00,33,0,1,"[19:35:00,19:55:00)",1,0,19,2016-09-19,13.0,16.0,32.0,27.202941017470888,0,,,,,,,
2016-09-19 19:55:00,19,0,1,"[19:55:00,20:15:00)",1,0,19,2016-09-19,33.0,13.0,26.66666666666667,26.47010892812243,0,,,,,,,
2016-09-19 20:15:00,15,0,1,"[20:15:00,20:35:00)",1,0,20,2016-09-19,19.0,33.0,26.83333333333333,23.836246908157893,0,,,,,,,
2016-09-19 20:35:00,16,0,1,"[20:35:00,20:55:00)",1,0,20,2016-09-19,15.0,19.0,28.0,22.351733713517614,0,,,,,,,
2016-09-19 20:55:00,18,0,1,"[20:55:00,21:15:00)",1,0,20,2016-09-19,16.0,15.0,26.83333333333333,22.79839175614514,0,,,,,,,
2016-09-19 21:15:00,17,0,1,"[21:15:00,21:35:00)",1,0,21,2016-09-19,18.0,16.0,24.66666666666667,21.38847041437668,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 21:35:00,12,0,1,"[21:35:00,21:55:00)",1,0,21,2016-09-19,17.0,18.0,22.33333333333333,20.529653349890413,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 21:55:00,4,0,1,"[21:55:00,22:15:00)",1,0,21,2016-09-19,12.0,17.0,13.333333333333336,10.424330514074594,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 22:15:00,7,0,1,"[22:15:00,22:35:00)",1,0,22,2016-09-19,4.0,12.0,14.5,14.515508947329405,0,,,,,,,
2016-09-19 22:35:00,5,0,1,"[22:35:00,22:55:00)",1,0,22,2016-09-19,7.0,4.0,11.5,13.501851724856115,0,,,,,,,
2016-09-19 22:55:00,0,0,1,"[22:55:00,23:15:00)",1,0,22,2016-09-19,5.0,7.0,10.833333333333336,14.524691620363807,0,,,,,,,
2016-09-19 23:15:00,6,0,1,"[23:15:00,23:35:00)",1,0,23,2016-09-19,0.0,5.0,8.666666666666666,8.286535263104035,0,,,,,,,
2016-09-19 23:35:00,7,0,1,"[23:35:00,23:55:00)",1,0,23,2016-09-19,6.0,0.0,6.666666666666668,5.354126134736337,0,,,,,,,
2016-09-19 23:55:00,12,0,1,"[23:55:00,00:00:00)",1,0,23,2016-09-19,7.0,6.0,10.8,2.387467277262665,0,,,,,,,
2016-09-20 00:15:00,12,0,1,"[00:15:00,00:35:00)",2,0,0,2016-09-20,12.0,7.0,14.6,4.449719092257396,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:35:00,9,0,1,"[00:35:00,00:55:00)",2,0,0,2016-09-20,12.0,12.0,10.2,2.280350850198276,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:55:00,6,0,1,"[00:55:00,01:15:00)",2,0,0,2016-09-20,9.0,12.0,9.0,4.242640687119285,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 01:15:00,6,0,1,"[01:15:00,01:35:00)",2,0,1,2016-09-20,6.0,9.0,8.0,2.449489742783178,1,,,,,,,
